Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
33.907870054244995,0.24904,0.012035
33.95985674858093,0.24991,0.011691
34.01176476478577,0.25072,0.01225
34.05840730667114,0.25168,0.011832
34.11074471473694,0.25384,0.012428
34.16424489021301,0.25492,0.012745
34.21632695198059,0.25581,0.012642
34.27096915245056,0.2568,0.012767
34.324610471725464,0.25695,0.0127
34.3735466003418,0.25768,0.012766
34.42186260223389,0.25985,0.012699
34.47403287887573,0.26083,0.012642
34.52851915359497,0.26172,0.012702
34.57484984397888,0.26259,0.012673
34.628374338150024,0.2638,0.012689
34.6768012046814,0.26483,0.012608
34.73175668716431,0.26475,0.012684
34.779499769210815,0.2658,0.012726
34.828601121902466,0.26769,0.012769
34.88279056549072,0.26873,0.012655
34.927624225616455,0.2696,0.012613
34.97994112968445,0.26999,0.01271
35.03128123283386,0.27068,0.012656
35.08295035362244,0.27265,0.012663
35.132134199142456,0.27384,0.012631
35.1877498626709,0.27384,0.012657
35.2389452457428,0.2758,0.012675
35.288124561309814,0.27596,0.012664
35.335115909576416,0.27756,0.012574
35.38937735557556,0.27761,0.012657
35.4375422000885,0.27873,0.012756
35.48893094062805,0.27976,0.012734
35.539971351623535,0.28081,0.012634
35.5881290435791,0.2818,0.012653
35.636611223220825,0.28371,0.012469
35.69248080253601,0.28369,0.012528
35.74404549598694,0.28553,0.011941
35.79255175590515,0.28585,0.011815
35.84523129463196,0.28688,0.011926
35.893052101135254,0.28767,0.012711
35.94412970542908,0.28956,0.014029
35.998844623565674,0.29059,0.016065
36.05091953277588,0.29093,0.018218
36.105401277542114,0.29255,0.01705
36.15082621574402,0.2926,0.020891
36.206952810287476,0.29379,0.020509
36.25735020637512,0.29561,0.020415
36.31293773651123,0.29664,0.020612
36.36118268966675,0.29765,0.021131
36.412702322006226,0.29765,0.020235
36.462422132492065,0.29849,0.017101
36.50920581817627,0.29964,0.015809
36.565428018569946,0.30052,0.014671
36.60946345329285,0.30139,0.016417
36.66027808189392,0.30271,0.012611
36.712862968444824,0.30463,0.011838
36.76364755630493,0.30441,0.0121
36.81488227844238,0.30551,0.01254
36.86625909805298,0.3064,0.012742
36.91273498535156,0.30751,0.012922
36.96775531768799,0.30845,0.012781
37.01762270927429,0.30945,0.01282
37.06764626502991,0.31037,0.012777
37.11760210990906,0.31155,0.01267
37.16953802108765,0.31241,0.012782
37.22055530548096,0.31449,0.012847
37.26996469497681,0.31656,0.012685
37.32426381111145,0.31851,0.012701
37.37032747268677,0.32056,0.012711
37.42336964607239,0.053027,0.012626
37.47016525268555,0.055533,0.013514
37.52438449859619,0.055467,0.013281
37.57594680786133,0.057893,0.012813
37.626163721084595,0.060707,0.012671
37.679123878479004,0.063547,0.012697
37.735252380371094,0.06648,0.012696
37.78437423706055,0.06912,0.012628
37.84080147743225,0.072053,0.01271
37.888089656829834,0.0774,0.012719
37.940284967422485,0.08004,0.012752
37.98852276802063,0.083027,0.012957
38.0503933429718,0.083013,0.012956
38.10745573043823,0.085867,0.013245
38.157506465911865,0.088547,0.013114
38.2038950920105,0.093813,0.013361
38.26375675201416,0.096547,0.013547
38.31258726119995,0.099213,0.013611
38.36037349700928,0.099173,0.014438
38.414405822753906,0.10156,0.014974
38.465710401535034,0.10409,0.015761
38.51693415641785,0.10545,0.016511
38.568589210510254,0.10677,0.017143
38.618239641189575,0.10784,0.018131
38.674415588378906,0.10827,0.018638
38.72752666473389,0.11048,0.017995
38.776832818984985,0.11051,0.018163
